,f1-score,precision,recall,support
tr09-0065,0.7719298245614036,0.7096774193548387,0.8461538461538461,26.0
tr09-0068,0.689655172413793,0.6666666666666666,0.7142857142857143,28.0
tr09-0070,0.9433962264150944,0.9615384615384616,0.9259259259259259,27.0
tr09-0082,0.975609756097561,1.0,0.9523809523809523,21.0
tr09-0086,0.9433962264150945,0.8928571428571429,1.0,25.0
tr09-0122,0.735294117647059,0.7352941176470589,0.7352941176470589,34.0
tr09-0129,0.6799999999999999,0.5483870967741935,0.8947368421052632,19.0
tr09-0159,0.6363636363636365,0.6086956521739131,0.6666666666666666,21.0
tr09-0175,0.32,0.4444444444444444,0.25,32.0
tr09-0186,0.7719298245614034,0.7857142857142857,0.7586206896551724,29.0
tr09-0205,0.9841269841269841,1.0,0.96875,32.0
tr09-0217,0.830188679245283,0.7857142857142857,0.88,25.0
tr09-0220,0.7111111111111111,0.6153846153846154,0.8421052631578947,19.0
tr09-0237,0.9230769230769231,0.9230769230769231,0.9230769230769231,26.0
tr09-0246,0.8571428571428572,0.8275862068965517,0.8888888888888888,27.0
tr09-0296,0.7272727272727272,0.8,0.6666666666666666,18.0
tr09-0328,0.8444444444444444,0.8260869565217391,0.8636363636363636,22.0
tr09-0331,0.6315789473684211,0.8,0.5217391304347826,23.0
tr09-0334,0.5957446808510639,0.6363636363636364,0.56,25.0
tr09-0340,0.7027027027027025,0.9285714285714286,0.5652173913043478,23.0
tr09-0423,0.8181818181818182,0.8571428571428571,0.782608695652174,23.0
tr09-0436,0.911764705882353,0.8378378378378378,1.0,31.0
tr09-0453,0.7659574468085107,0.8571428571428571,0.6923076923076923,26.0
tr09-0469,0.8846153846153846,0.7931034482758621,1.0,23.0
tr09-0471,0.8571428571428571,0.75,1.0,21.0
tr09-0473,0.9310344827586207,1.0,0.8709677419354839,31.0
tr09-0478,0.6153846153846155,0.9230769230769231,0.46153846153846156,26.0
tr09-0489,0.8421052631578947,0.9411764705882353,0.7619047619047619,21.0
tr09-0507,0.7727272727272727,0.7727272727272727,0.7727272727272727,22.0
tr09-0511,0.7346938775510204,0.75,0.72,25.0
tr09-0520,0.909090909090909,0.8695652173913043,0.9523809523809523,21.0
tr09-0527,0.6842105263157895,0.65,0.7222222222222222,18.0
tr09-0533,0.358974358974359,0.6363636363636364,0.25,28.0
tr09-0541,0.76,0.8636363636363636,0.6785714285714286,28.0
tr09-0553,0.7058823529411765,0.9230769230769231,0.5714285714285714,21.0
tr09-0558,0.8421052631578948,0.8,0.8888888888888888,27.0
tr09-0567,0.3225806451612903,0.45454545454545453,0.25,20.0
tr09-0568,0.26666666666666666,0.5,0.18181818181818182,22.0
tr09-0575,0.7457627118644068,0.6111111111111112,0.9565217391304348,23.0
tr09-0580,1.0,1.0,1.0,16.0
tr09-0593,0.736842105263158,0.7241379310344828,0.75,28.0
tr09-0600,0.8979591836734694,0.88,0.9166666666666666,24.0
tr09-0636,0.8148148148148148,0.7857142857142857,0.8461538461538461,26.0
tr09-0647,0.7142857142857143,0.75,0.6818181818181818,22.0
tr10-0006,0.4897959183673469,0.46153846153846156,0.5217391304347826,23.0
tr10-0036,0.9361702127659574,0.9565217391304348,0.9166666666666666,24.0
tr10-0044,0.6874999999999999,0.9166666666666666,0.55,20.0
tr10-0047,0.4444444444444444,0.5333333333333333,0.38095238095238093,21.0
tr10-0059,0.7272727272727274,0.6896551724137931,0.7692307692307693,26.0
tr10-0077,0.5128205128205128,0.625,0.43478260869565216,23.0
tr10-0084,0.7999999999999999,0.7777777777777778,0.8235294117647058,17.0
tr10-0094,0.7500000000000001,0.8,0.7058823529411765,17.0
tr10-0108,0.6808510638297872,0.5925925925925926,0.8,20.0
tr10-0114,0.810810810810811,0.6976744186046512,0.967741935483871,31.0
tr10-0141,0.6666666666666667,0.8888888888888888,0.5333333333333333,15.0
tr10-0169,0.6984126984126984,0.7586206896551724,0.6470588235294118,34.0
tr10-0191,0.7058823529411765,0.75,0.6666666666666666,18.0
tr10-0247,0.7419354838709677,0.6764705882352942,0.8214285714285714,28.0
tr10-0251,0.5405405405405405,0.5555555555555556,0.5263157894736842,19.0
tr10-0263,0.9387755102040817,0.92,0.9583333333333334,24.0
tr10-0306,0.7272727272727272,0.64,0.8421052631578947,19.0
tr10-0336,0.7999999999999999,0.75,0.8571428571428571,21.0
tr10-0350,0.6666666666666666,0.6190476190476191,0.7222222222222222,18.0
tr10-0363,0.41379310344827586,0.8571428571428571,0.2727272727272727,22.0
tr10-0368,0.5714285714285713,0.6,0.5454545454545454,22.0
tr10-0392,0.9090909090909091,0.8333333333333334,1.0,20.0
tr10-0413,0.9411764705882353,0.96,0.9230769230769231,26.0
tr10-0423,0.6666666666666666,0.6538461538461539,0.68,25.0
tr10-0442,0.7761194029850746,0.6666666666666666,0.9285714285714286,28.0
tr10-0447,0.7999999999999999,0.7407407407407407,0.8695652173913043,23.0
tr10-0477,0.7441860465116279,0.8888888888888888,0.64,25.0
tr10-0509,0.8333333333333334,0.9523809523809523,0.7407407407407407,27.0
tr10-0511,0.8070175438596492,0.7931034482758621,0.8214285714285714,28.0
tr10-0512,0.8679245283018867,0.92,0.8214285714285714,28.0
tr10-0536,0.6206896551724138,0.6428571428571429,0.6,30.0
tr10-0554,0.5454545454545455,0.4444444444444444,0.7058823529411765,17.0
tr10-0591,0.6538461538461539,0.7083333333333334,0.6071428571428571,28.0
tr10-0592,0.6666666666666666,0.7391304347826086,0.6071428571428571,28.0
tr10-0598,0.06896551724137931,0.16666666666666666,0.043478260869565216,23.0
tr10-0621,0.5499999999999999,0.7333333333333333,0.44,25.0
tr10-0626,0.6250000000000001,0.5555555555555556,0.7142857142857143,21.0
tr10-0628,0.6829268292682927,0.5833333333333334,0.8235294117647058,17.0
tr10-0635,0.6923076923076923,0.6,0.8181818181818182,22.0
tr10-0704,0.9,0.8571428571428571,0.9473684210526315,19.0
tr10-0707,0.9130434782608696,0.84,1.0,21.0
tr10-0728,0.35714285714285715,0.625,0.25,20.0
tr10-0731,0.6181818181818183,0.68,0.5666666666666667,30.0
tr10-0740,0.782608695652174,0.8571428571428571,0.72,25.0
tr10-0752,0.15686274509803919,0.3333333333333333,0.10256410256410256,39.0
tr10-0762,0.912280701754386,0.9285714285714286,0.896551724137931,29.0
tr10-0768,0.7200000000000001,0.8571428571428571,0.6206896551724138,29.0
tr10-0771,0.7169811320754716,0.7916666666666666,0.6551724137931034,29.0
tr10-0808,0.5499999999999999,0.6875,0.4583333333333333,24.0
tr10-0832,0.8780487804878049,0.8181818181818182,0.9473684210526315,19.0
tr10-0853,0.5641025641025642,0.6111111111111112,0.5238095238095238,21.0
tr10-0864,0.8813559322033899,0.8666666666666667,0.896551724137931,29.0
tr10-0869,0.8571428571428571,0.84375,0.8709677419354839,31.0
tr10-0872,0.8292682926829269,0.8095238095238095,0.85,20.0
tr11-0006,0.6666666666666667,0.5757575757575758,0.7916666666666666,24.0
tr11-0016,0.5531914893617021,0.5,0.6190476190476191,21.0
tr11-0024,0.7450980392156864,0.6551724137931034,0.8636363636363636,22.0
tr11-0025,0.8936170212765957,0.875,0.9130434782608695,23.0
tr11-0029,0.9090909090909091,1.0,0.8333333333333334,18.0
tr11-0042,0.8888888888888888,0.8888888888888888,0.8888888888888888,27.0
tr11-0050,0.9583333333333334,0.9583333333333334,0.9583333333333334,24.0
tr11-0059,0.8148148148148149,0.7096774193548387,0.9565217391304348,23.0
tr11-0064,0.4081632653061224,0.3333333333333333,0.5263157894736842,19.0
tr11-0072,0.8679245283018868,0.8846153846153846,0.8518518518518519,27.0
tr11-0074,0.6046511627906977,0.6190476190476191,0.5909090909090909,22.0
tr11-0080,0.6666666666666666,0.6538461538461539,0.68,25.0
tr11-0101,0.46153846153846156,0.5294117647058824,0.4090909090909091,22.0
tr11-0120,0.8771929824561403,0.8620689655172413,0.8928571428571429,28.0
tr11-0125,0.896551724137931,0.9285714285714286,0.8666666666666667,30.0
tr11-0200,0.6428571428571428,0.4864864864864865,0.9473684210526315,19.0
tr11-0324,0.6382978723404256,0.7142857142857143,0.5769230769230769,26.0
tr11-0326,0.7999999999999999,0.8571428571428571,0.75,32.0
tr11-0334,0.7,0.8235294117647058,0.6086956521739131,23.0
tr11-0335,0.2631578947368421,0.3125,0.22727272727272727,22.0
tr11-0338,0.5000000000000001,0.8,0.36363636363636365,33.0
tr11-0339,0.5581395348837209,0.6,0.5217391304347826,23.0
tr11-0347,0.29268292682926833,0.4,0.23076923076923078,26.0
tr11-0350,0.4878048780487805,0.5263157894736842,0.45454545454545453,22.0
tr11-0354,0.5263157894736842,0.4838709677419355,0.5769230769230769,26.0
tr11-0377,0.9473684210526316,0.9310344827586207,0.9642857142857143,28.0
tr11-0403,0.47619047619047616,0.6666666666666666,0.37037037037037035,27.0
tr11-0417,0.7450980392156863,0.7307692307692307,0.76,25.0
tr11-0432,0.8444444444444444,0.76,0.95,20.0
tr11-0436,0.9824561403508771,0.9655172413793104,1.0,28.0
tr11-0452,0.6153846153846153,0.75,0.5217391304347826,23.0
tr11-0457,0.8518518518518519,0.7666666666666667,0.9583333333333334,24.0
tr11-0459,0.7599999999999999,0.6551724137931034,0.9047619047619048,21.0
tr11-0471,0.8235294117647057,0.75,0.9130434782608695,23.0
tr11-0479,0.7111111111111111,0.7619047619047619,0.6666666666666666,24.0
tr11-0481,0.888888888888889,0.8695652173913043,0.9090909090909091,22.0
tr11-0503,0.4864864864864865,0.8181818181818182,0.34615384615384615,26.0
tr11-0509,0.9259259259259259,0.9259259259259259,0.9259259259259259,27.0
tr11-0510,0.835820895522388,0.7777777777777778,0.9032258064516129,31.0
tr11-0516,0.5531914893617021,0.6842105263157895,0.4642857142857143,28.0
tr11-0537,0.7142857142857143,0.8333333333333334,0.625,24.0
tr11-0563,0.7272727272727272,0.6451612903225806,0.8333333333333334,24.0
tr11-0565,0.5714285714285714,0.4827586206896552,0.7,20.0
tr11-0573,0.7692307692307692,0.8333333333333334,0.7142857142857143,21.0
tr11-0577,0.8679245283018867,0.7931034482758621,0.9583333333333334,24.0
tr11-0584,0.8387096774193549,0.7428571428571429,0.9629629629629629,27.0
tr11-0587,0.8749999999999999,0.9130434782608695,0.84,25.0
tr11-0590,0.48275862068965514,0.7777777777777778,0.35,20.0
tr11-0592,0.5416666666666666,0.5416666666666666,0.5416666666666666,24.0
tr11-0612,0.65,0.5909090909090909,0.7222222222222222,18.0
tr11-0640,0.9508196721311475,0.90625,1.0,29.0
tr11-0644,0.8181818181818182,0.8181818181818182,0.8181818181818182,22.0
tr11-0655,0.8095238095238095,0.68,1.0,17.0
tr11-0659,0.6315789473684211,0.7058823529411765,0.5714285714285714,21.0
tr11-0676,0.7179487179487181,0.5833333333333334,0.9333333333333333,15.0
tr11-0708,0.8771929824561403,0.8620689655172413,0.8928571428571429,28.0
tr11-0734,0.625,0.5,0.8333333333333334,18.0
tr11-0736,0.8837209302325582,0.8636363636363636,0.9047619047619048,21.0
tr11-0767,0.7200000000000001,0.6428571428571429,0.8181818181818182,22.0
tr11-0786,0.823529411764706,0.7241379310344828,0.9545454545454546,22.0
tr11-0792,0.923076923076923,0.9090909090909091,0.9375,32.0
tr12-0003,1.0,1.0,1.0,23.0
tr12-0009,0.6976744186046512,0.8823529411764706,0.5769230769230769,26.0
tr12-0015,0.9583333333333334,0.92,1.0,23.0
tr12-0051,0.8666666666666667,0.8666666666666667,0.8666666666666667,30.0
tr12-0058,0.5454545454545455,0.8571428571428571,0.4,30.0
tr12-0061,0.5882352941176471,0.6818181818181818,0.5172413793103449,29.0
tr12-0064,0.711864406779661,0.7,0.7241379310344828,29.0
tr12-0095,0.7307692307692306,0.7307692307692307,0.7307692307692307,26.0
tr12-0097,0.9642857142857143,0.9310344827586207,1.0,27.0
tr12-0106,0.7906976744186046,0.85,0.7391304347826086,23.0
tr12-0108,0.6829268292682926,0.6363636363636364,0.7368421052631579,19.0
tr12-0115,0.8627450980392156,0.7857142857142857,0.9565217391304348,23.0
tr12-0120,0.9268292682926829,0.8636363636363636,1.0,19.0
tr12-0121,0.5925925925925927,0.6153846153846154,0.5714285714285714,28.0
tr12-0122,0.7540983606557377,0.7419354838709677,0.7666666666666667,30.0
tr12-0135,0.7272727272727273,0.7407407407407407,0.7142857142857143,28.0
tr12-0169,0.8333333333333334,0.7407407407407407,0.9523809523809523,21.0
tr12-0170,0.6956521739130435,0.8421052631578947,0.5925925925925926,27.0
tr12-0173,0.7659574468085107,0.6206896551724138,1.0,18.0
tr12-0185,0.6666666666666665,0.75,0.6,25.0
tr12-0209,0.4615384615384615,0.5,0.42857142857142855,14.0
tr12-0229,0.7555555555555555,0.8947368421052632,0.6538461538461539,26.0
tr12-0241,0.9166666666666666,0.9166666666666666,0.9166666666666666,24.0
tr12-0243,0.717948717948718,0.8235294117647058,0.6363636363636364,22.0
tr12-0244,0.8666666666666665,0.7878787878787878,0.9629629629629629,27.0
tr12-0247,0.7586206896551724,0.6470588235294118,0.9166666666666666,12.0
tr12-0248,0.75,0.7777777777777778,0.7241379310344828,29.0
tr12-0253,0.6451612903225806,0.5,0.9090909090909091,22.0
tr12-0255,0.75,0.6666666666666666,0.8571428571428571,21.0
tr12-0261,0.6521739130434783,0.625,0.6818181818181818,22.0
tr12-0277,0.6363636363636364,0.6363636363636364,0.6363636363636364,22.0
tr12-0279,0.6818181818181819,0.7894736842105263,0.6,25.0
tr12-0299,0.5818181818181819,0.6153846153846154,0.5517241379310345,29.0
tr12-0308,0.5531914893617021,0.5652173913043478,0.5416666666666666,24.0
tr12-0310,0.6666666666666666,0.8947368421052632,0.53125,32.0
tr12-0319,0.5714285714285715,0.6666666666666666,0.5,24.0
tr12-0321,0.9152542372881356,0.9310344827586207,0.9,30.0
tr12-0339,0.7142857142857143,0.8333333333333334,0.625,24.0
tr12-0348,0.8260869565217391,0.8260869565217391,0.8260869565217391,23.0
tr12-0363,0.6415094339622641,0.68,0.6071428571428571,28.0
tr12-0364,0.7317073170731708,0.625,0.8823529411764706,17.0
tr12-0368,0.5853658536585366,0.631578947368421,0.5454545454545454,22.0
tr12-0375,0.4761904761904761,0.9090909090909091,0.3225806451612903,31.0
tr12-0395,0.6190476190476191,0.6842105263157895,0.5652173913043478,23.0
tr12-0404,0.7796610169491525,0.71875,0.8518518518518519,27.0
tr12-0408,0.28571428571428575,0.3333333333333333,0.25,20.0
tr12-0410,0.6486486486486486,0.75,0.5714285714285714,21.0
tr12-0412,0.7142857142857143,0.6521739130434783,0.7894736842105263,19.0
tr12-0414,0.7636363636363636,0.7241379310344828,0.8076923076923077,26.0
tr12-0425,0.7164179104477613,0.5853658536585366,0.9230769230769231,26.0
tr12-0426,0.9259259259259259,0.8620689655172413,1.0,25.0
tr12-0438,0.7719298245614036,0.8461538461538461,0.7096774193548387,31.0
tr12-0439,0.65,0.7647058823529411,0.5652173913043478,23.0
tr12-0440,0.7391304347826085,0.7391304347826086,0.7391304347826086,23.0
tr12-0441,0.6122448979591837,0.8333333333333334,0.4838709677419355,31.0
tr12-0448,0.7894736842105262,0.8823529411764706,0.7142857142857143,21.0
tr12-0463,0.7916666666666667,0.76,0.8260869565217391,23.0
tr12-0476,0.2631578947368421,0.29411764705882354,0.23809523809523808,21.0
tr12-0477,0.6046511627906976,0.7222222222222222,0.52,25.0
tr12-0481,0.9777777777777777,0.9565217391304348,1.0,22.0
tr12-0490,0.746268656716418,0.6410256410256411,0.8928571428571429,28.0
tr12-0492,0.5161290322580646,0.6666666666666666,0.42105263157894735,19.0
tr12-0493,0.6206896551724138,0.5806451612903226,0.6666666666666666,27.0
tr12-0497,0.7500000000000001,0.8,0.7058823529411765,34.0
tr12-0503,0.9811320754716981,0.9629629629629629,1.0,26.0
tr12-0509,0.43750000000000006,0.5,0.3888888888888889,18.0
tr12-0512,0.8275862068965517,0.8275862068965517,0.8275862068965517,29.0
tr12-0515,0.5263157894736841,0.6666666666666666,0.43478260869565216,23.0
tr12-0519,0.631578947368421,0.6666666666666666,0.6,30.0
tr12-0520,0.8571428571428572,0.7714285714285715,0.9642857142857143,28.0
tr12-0522,0.9743589743589743,0.95,1.0,19.0
tr12-0530,0.830188679245283,0.7857142857142857,0.88,25.0
tr12-0532,0.3428571428571428,0.46153846153846156,0.2727272727272727,22.0
tr12-0549,0.7586206896551725,1.0,0.6111111111111112,18.0
tr12-0559,0.9583333333333334,0.92,1.0,23.0
tr12-0560,0.5416666666666667,0.52,0.5652173913043478,23.0
tr12-0573,0.9615384615384615,0.9259259259259259,1.0,25.0
tr12-0607,0.4761904761904762,0.625,0.38461538461538464,26.0
tr12-0619,0.6486486486486486,0.75,0.5714285714285714,21.0
tr12-0646,0.8852459016393444,0.84375,0.9310344827586207,29.0
tr12-0672,0.6551724137931033,0.59375,0.7307692307692307,26.0
tr12-0681,0.9523809523809523,0.9090909090909091,1.0,20.0
tr12-0682,0.5789473684210525,0.8461538461538461,0.44,25.0
tr12-0684,0.8148148148148148,0.88,0.7586206896551724,29.0
tr12-0685,0.8571428571428572,0.9375,0.7894736842105263,19.0
tr12-0687,0.48,0.6,0.4,15.0
tr12-0697,0.7777777777777779,0.8076923076923077,0.75,28.0
tr12-0804,0.5416666666666666,0.6842105263157895,0.4482758620689655,29.0
tr13-0056,0.7222222222222222,0.7647058823529411,0.6842105263157895,19.0
tr13-0058,0.5490196078431372,0.4117647058823529,0.8235294117647058,17.0
tr13-0069,0.65,0.7222222222222222,0.5909090909090909,22.0
tr13-0076,0.8000000000000002,0.7058823529411765,0.9230769230769231,26.0
tr13-0080,0.896551724137931,0.8125,1.0,26.0
tr13-0084,0.5,0.5294117647058824,0.47368421052631576,19.0
tr13-0093,0.8148148148148148,0.6875,1.0,22.0
tr13-0101,0.8378378378378378,0.8378378378378378,0.8378378378378378,37.0
tr13-0128,0.7826086956521738,0.6923076923076923,0.9,20.0
tr13-0129,0.6538461538461539,0.6296296296296297,0.68,25.0
tr13-0140,0.6829268292682927,0.8235294117647058,0.5833333333333334,24.0
tr13-0145,0.9859154929577464,0.9722222222222222,1.0,35.0
tr13-0164,0.7234042553191491,0.7727272727272727,0.68,25.0
tr13-0170,0.9333333333333333,0.875,1.0,28.0
tr13-0187,0.7457627118644068,0.7586206896551724,0.7333333333333333,30.0
tr13-0202,0.8780487804878048,0.9,0.8571428571428571,21.0
tr13-0204,0.35294117647058826,0.391304347826087,0.32142857142857145,28.0
tr13-0208,0.8292682926829269,0.7391304347826086,0.9444444444444444,18.0
tr13-0212,0.9473684210526316,0.9,1.0,27.0
tr13-0220,0.9615384615384615,0.9259259259259259,1.0,25.0
tr13-0226,0.5833333333333334,0.56,0.6086956521739131,23.0
tr13-0250,0.7692307692307692,0.8333333333333334,0.7142857142857143,14.0
tr13-0255,0.7843137254901961,0.9090909090909091,0.6896551724137931,29.0
tr13-0364,0.55,0.6111111111111112,0.5,22.0
tr13-0367,0.9206349206349206,0.8529411764705882,1.0,29.0
tr13-0372,0.43243243243243246,0.8,0.2962962962962963,27.0
tr13-0374,0.7142857142857142,0.7692307692307693,0.6666666666666666,15.0
tr13-0379,0.6521739130434783,0.5769230769230769,0.75,20.0
tr13-0383,0.4705882352941176,0.7272727272727273,0.34782608695652173,23.0
tr13-0387,0.8717948717948718,0.8947368421052632,0.85,20.0
tr13-0425,0.7826086956521738,0.9,0.6923076923076923,26.0
tr13-0438,0.8163265306122449,0.6896551724137931,1.0,20.0
tr13-0447,0.42857142857142855,0.6,0.3333333333333333,27.0
tr13-0448,0.6666666666666666,0.7,0.6363636363636364,22.0
tr13-0464,0.6,0.5555555555555556,0.6521739130434783,23.0
tr13-0475,0.8076923076923077,0.6774193548387096,1.0,21.0
tr13-0492,0.9850746268656716,1.0,0.9705882352941176,34.0
tr13-0493,0.9500000000000001,0.95,0.95,20.0
tr13-0505,0.3157894736842105,0.3157894736842105,0.3157894736842105,19.0
tr13-0508,0.823529411764706,0.7777777777777778,0.875,24.0
tr13-0517,0.9666666666666667,0.9666666666666667,0.9666666666666667,30.0
tr13-0518,0.9803921568627451,0.9615384615384616,1.0,25.0
tr13-0525,0.9130434782608696,0.84,1.0,21.0
tr13-0538,0.8181818181818182,0.8181818181818182,0.8181818181818182,22.0
tr13-0544,0.7272727272727272,0.64,0.8421052631578947,19.0
tr13-0547,0.711864406779661,0.875,0.6,35.0
tr13-0549,0.8709677419354839,0.7941176470588235,0.9642857142857143,28.0
tr13-0551,0.6285714285714286,0.5238095238095238,0.7857142857142857,14.0
tr13-0566,0.75,0.8571428571428571,0.6666666666666666,27.0
tr13-0567,0.6666666666666666,0.7777777777777778,0.5833333333333334,24.0
tr13-0576,0.9491525423728815,0.9655172413793104,0.9333333333333333,30.0
tr13-0589,0.72,0.7941176470588235,0.6585365853658537,41.0
tr13-0607,0.8275862068965517,0.9230769230769231,0.75,32.0
tr13-0615,0.6511627906976745,0.7777777777777778,0.56,25.0
tr13-0621,0.8846153846153846,0.7931034482758621,1.0,23.0
tr13-0627,0.7317073170731708,0.8333333333333334,0.6521739130434783,23.0
tr13-0638,0.5581395348837209,0.631578947368421,0.5,24.0
tr13-0646,0.6,0.5769230769230769,0.625,24.0
tr13-0653,0.5161290322580646,0.41025641025641024,0.6956521739130435,23.0
tr13-0681,0.8771929824561403,0.8333333333333334,0.9259259259259259,27.0
tr13-0685,0.35,0.7,0.23333333333333334,30.0
tr13-0686,0.7777777777777778,0.7368421052631579,0.8235294117647058,17.0
tr13-0801,0.7659574468085107,0.8181818181818182,0.72,25.0
tr13-0819,0.7027027027027027,0.5777777777777777,0.896551724137931,29.0
tr14-0003,0.9696969696969697,0.9411764705882353,1.0,16.0
tr14-0011,0.8627450980392156,0.7857142857142857,0.9565217391304348,23.0
tr14-0016,0.8108108108108109,0.7142857142857143,0.9375,16.0
tr14-0037,0.9310344827586207,0.9,0.9642857142857143,28.0
tr14-0064,0.8181818181818182,0.8571428571428571,0.782608695652174,23.0
tr14-0102,0.9047619047619048,0.8636363636363636,0.95,20.0
tr14-0110,0.5106382978723405,0.4444444444444444,0.6,20.0
tr14-0112,0.9310344827586207,0.8709677419354839,1.0,27.0
tr14-0167,0.631578947368421,0.75,0.5454545454545454,22.0
tr14-0182,0.7142857142857143,0.625,0.8333333333333334,24.0
tr14-0185,0.5882352941176471,0.5263157894736842,0.6666666666666666,15.0
tr14-0193,0.8918918918918919,0.825,0.9705882352941176,34.0
tr14-0206,0.9642857142857143,0.9642857142857143,0.9642857142857143,28.0
tr14-0231,0.9473684210526315,0.9230769230769231,0.972972972972973,37.0
tr14-0240,0.7,0.8235294117647058,0.6086956521739131,23.0
tr14-0258,0.9615384615384615,1.0,0.9259259259259259,27.0
tr14-0268,0.6829268292682927,0.6086956521739131,0.7777777777777778,18.0
tr14-0272,0.6829268292682927,0.56,0.875,16.0
tr14-0276,0.6842105263157895,0.7647058823529411,0.6190476190476191,21.0
tr14-0278,0.6511627906976745,0.7368421052631579,0.5833333333333334,24.0
tr14-0291,0.2857142857142857,0.375,0.23076923076923078,13.0
micro avg,0.7366784333501429,0.7366784333501429,0.7366784333501429,47592.0
macro avg,0.7245085077098044,0.7401667809334154,0.738586624828063,47592.0
weighted avg,0.7274847000021685,0.7483406579589512,0.7366784333501429,47592.0
